content.generic_counters.MulticastPacketsSent,@timestamp,content.generic_counters.LastDiscontinuityTime,content.generic_counters.MulticastPacketsReceived,content.generic_counters.ThrottledPacketsReceived,content.generic_counters.CRCErrors,content.generic_counters.PacketsReceived,content.generic_counters.LastDataTime,hostname,content.key.InterfaceName,content.generic_counters.BytesReceived,content.delta.BytesSent,content.generic_counters.BytesSent,content.generic_counters.OutputUnderruns,content.generic_counters.SecondsSinceLastClearCounters,content.generic_counters.OutputQueueDrops,content.generic_counters.SecondsSincePacketReceived,content.generic_counters.InputErrors,content.generic_counters.AvailabilityFlag,content.generic_counters.BroadcastPacketsSent,content.delta.BytesReceived,content.generic_counters.InputDrops,content.generic_counters.OutputDrops,content.generic_counters.OutputBuffersSwappedOut,content.generic_counters.Resets,content.generic_counters.InputAborts,content.generic_counters.GiantPacketsReceived,content.generic_counters.BroadcastPacketsReceived,content.delta.PacketsReceived,content.generic_counters.UnknownProtocolPacketsReceived,content.generic_counters.FramingErrorsReceived,content.generic_counters.OutputBufferFailures,content.generic_counters.CarrierTransitions,content.generic_counters.RuntPacketsReceived,content.delta.PacketsSent,content.generic_counters.InputQueueDrops,content.generic_counters.InputOverruns,content.generic_counters.PacketsSent,content.generic_counters.SecondsSincePacketSent,content.generic_counters.OutputErrors,content.generic_counters.InputIgnoredPackets,content.generic_counters.Applique,content.generic_counters.ParityPacketsReceived
3684,2016-03-17T15:53:55.389Z,1458064748,4490,0,0,12624,1458230031,s0-r7,GigabitEthernet0/0/0/3,3480326,0.0,1039365,0,0,0,36,0,0,1,0.0,0,0,0,0,0,0,20,0.0,0,0,0,0,0,0.0,0,0,9501,36,0,0,0,0
3687,2016-03-17T15:53:55.389Z,1458064748,4492,0,0,12629,1458230031,s0-r7,GigabitEthernet0/0/0/2,3480620,0.0,21133249,0,0,0,36,0,0,1,0.0,0,0,0,0,0,0,25,0.0,0,0,0,0,0,0.0,0,0,22803,36,0,0,0,0
3717,2016-03-17T15:52:32.704Z,1458063706,1739,0,0,20232,1458229949,s0-r1,GigabitEthernet0/0/0/5,3520994,186.0,1642657,0,0,0,3,0,0,2,162.0,0,0,0,0,0,0,21,3.0,0,0,0,0,0,3.0,0,0,19892,3,0,0,0,0
59009,2016-03-17T15:52:32.704Z,1458063706,72847,0,0,287947,1458229949,s0-r1,GigabitEthernet0/0/0/3,99338610,4922.0,32685749,0,0,0,3,0,0,1,13180.0,0,0,0,0,0,0,18,17.0,0,0,0,0,0,8.0,0,0,59024,3,0,0,0,0
4351,2016-03-17T15:52:33.812Z,1457449308,0,0,0,9499829,1458229945,s0-r6,GigabitEthernet0/0/0/0,13702459377,2650043302.0,12704825242104,0,0,0,0,0,0,1,19676.0,0,0,0,0,0,0,1,36.0,0,0,0,0,0,1752677.0,0,0,8402683962,0,0,0,0,0
3711,2016-03-17T15:53:02.691Z,1458063706,1739,0,0,23813,1458229979,s0-r1,GigabitEthernet0/0/0/4,3785280,256.0,1908061,0,0,0,29,0,0,2,62.0,0,0,0,0,0,0,21,1.0,0,0,0,0,0,2.0,0,0,23464,29,0,0,0,0
3712,2016-03-17T15:53:02.691Z,1458063706,4503,0,0,17897,1458229979,s0-r1,GigabitEthernet0/0/0/2,3776476,622.0,1344390,0,0,0,2,0,0,2,410.0,0,0,0,0,0,0,19,7.0,0,0,0,0,0,8.0,0,0,14762,2,0,0,0,0
17380,2016-03-17T15:53:03.737Z,1457449308,2058,0,0,8409081908,1458229975,s0-r6,GigabitEthernet0/0/0/3,12712839685256,22793.0,13311994626,0,0,0,0,0,0,2,2323620768.0,0,0,0,0,0,0,892,1536849.0,0,0,0,0,0,97.0,0,0,10167952,0,0,0,0,0
17370,2016-03-17T15:54:03.708Z,1457449308,8837,0,0,39946,1458230035,s0-r6,GigabitEthernet0/0/0/5,25501082,191.0,42034745,0,0,0,7,0,0,68496,196.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,1.0,0,0,573977,7,0,0,0,0
17382,2016-03-17T15:54:03.709Z,1457449308,2066,0,0,33822,1458230035,s0-r6,GigabitEthernet0/0/0/2,5125030,251.0,4767688,0,0,0,22,0,0,1,73.0,0,0,0,0,0,0,884,1.0,0,0,0,0,0,2.0,0,0,43835,22,0,0,0,0
3711,2016-03-17T15:53:32.743Z,1458063706,1739,0,0,23815,1458230009,s0-r1,GigabitEthernet0/0/0/4,3785388,124.0,1908185,0,0,0,4,0,0,2,108.0,0,0,0,0,0,0,21,2.0,0,0,0,0,0,2.0,0,0,23466,4,0,0,0,0
207,2016-03-17T15:53:45.815Z,1458194456,590,0,0,1837315842,1458230025,s0-r5,GigabitEthernet0/0/0/0,2777907042360,22145.0,26796327,0,0,0,1,0,0,2,2263638343.0,0,0,0,0,0,0,0,1497180.0,0,0,0,0,0,97.0,0,0,114723,1,0,0,0,0
210,2016-03-17T15:53:45.816Z,1458194456,592,0,0,2145,1458230025,s0-r5,GigabitEthernet0/0/0/3,224209,133.0,116345,0,0,0,1,0,0,2,509.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,2.0,0,0,1575,1,0,0,0,0
24261,2016-03-17T15:54:51.718Z,1458162490,32212,0,0,52224,1458230089,s0-r4,GigabitEthernet0/0/0/0,38093693,5190.0,13446173,0,0,0,5,0,0,2,14773.0,0,0,0,0,0,0,0,21.0,0,0,0,0,0,12.0,0,0,29235,5,0,0,0,0
47027,2016-03-17T15:54:51.718Z,1458162490,8865,0,0,23859,1458230089,s0-r4,GigabitEthernet0/0/0/4,13083473,14888.0,37727933,0,0,0,5,0,0,1,5312.0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,20.0,0,0,47032,5,0,0,0,0
1514,2016-03-17T15:54:51.718Z,1458162490,0,0,0,146206,1458230089,s0-r4,GigabitEthernet0/0/0/2,45210432,2299081486.0,5322522786209,0,0,0,5,0,0,2,19163.0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,1520588.0,0,0,3520262335,5,0,0,0,0
46999,2016-03-17T15:54:51.718Z,1458162490,8838,0,0,172210,1458230089,s0-r4,GigabitEthernet0/0/0/1,24003094,20250.0,48740348,0,0,0,5,0,0,2,9080.0,0,0,0,0,0,0,0,64.0,0,0,0,0,0,75.0,0,0,195505,5,0,0,0,0
500478,2016-03-17T15:54:54.874Z,1457449290,91419,0,0,1657280,1458230087,s0-r3,GigabitEthernet0/0/0/2,467192171,26022.0,474370126,0,0,0,7,0,0,2,18076.0,0,0,0,0,0,0,887,185.0,0,0,0,0,0,192.0,0,0,1653075,7,0,0,0,0
1878,2016-03-17T15:54:55.331Z,1458146084,3140,0,0,13310,1458230089,s0-r2,GigabitEthernet0/0/0/2,3284348,120.0,835272,0,0,0,25,0,0,2,320.0,0,0,0,0,0,0,2,3.0,0,0,0,0,0,2.0,0,0,10156,25,0,0,0,0
2,2016-03-17T15:54:55.399Z,1458064748,1739,0,0,3122,1458230091,s0-r7,GigabitEthernet0/0/0/7,2469650,0.0,182,0,0,0,67953,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,165329,0,0,0,0
1515,2016-03-17T15:55:21.785Z,1458162490,0,0,0,146270,1458230120,s0-r4,GigabitEthernet0/0/0/2,45230951,2426980522.0,5324949766731,0,0,0,4,0,0,2,20519.0,0,0,0,0,0,0,0,64.0,0,0,0,0,0,1605180.0,0,0,3521867515,4,0,0,0,0
47022,2016-03-17T15:55:21.785Z,1458162490,8843,0,0,172298,1458230120,s0-r4,GigabitEthernet0/0/0/1,24015459,23680.0,48764028,0,0,0,4,0,0,2,12365.0,0,0,0,0,0,0,0,88.0,0,0,0,0,0,99.0,0,0,195604,4,0,0,0,0
0,2016-03-17T15:55:21.785Z,1458162508,0,0,0,0,1458230119,s0-r4,GigabitEthernet0/0/0/4.100,0,0.0,46,0,0,0,4294967295,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,67612,0,0,0,0
17367,2016-03-17T15:55:24.814Z,1457449290,8838,0,0,26186,1458230117,s0-r3,GigabitEthernet0/0/0/5,5396877,251.0,6719514,0,0,0,5,0,0,66806,269.0,0,0,0,0,0,0,874,2.0,0,0,0,0,0,2.0,0,0,97844,5,0,0,0,0
17372,2016-03-17T15:55:24.814Z,1457449290,8834,0,0,8407294236,1458230117,s0-r3,GigabitEthernet0/0/0/4,12710041933903,20839.0,402857216,0,0,0,5,0,0,68611,2170915611.0,0,0,0,0,0,0,882,1435844.0,0,0,0,0,0,85.0,0,0,1163440,5,0,0,0,0
1879,2016-03-17T15:55:25.391Z,1458146084,3140,0,0,13311,1458230124,s0-r2,GigabitEthernet0/0/0/2,3284402,258.0,835530,0,0,0,0,0,0,2,54.0,0,0,0,0,0,0,2,1.0,0,0,0,0,0,2.0,0,0,10158,0,0,0,0,0
2,2016-03-17T15:54:25.320Z,1458146084,1739,0,0,3119,1458230059,s0-r2,GigabitEthernet0/0/0/6,2469524,0.0,182,0,0,0,67919,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,83965,0,0,0,0
3685,2016-03-17T15:54:25.455Z,1458064748,4491,0,0,12627,1458230061,s0-r7,GigabitEthernet0/0/0/3,3480644,329.0,1039694,0,0,0,0,0,0,1,318.0,0,0,0,0,0,0,20,3.0,0,0,0,0,0,3.0,0,0,9504,0,0,0,0,0
3689,2016-03-17T15:54:25.455Z,1458064748,4493,0,0,12633,1458230061,s0-r7,GigabitEthernet0/0/0/2,3481056,447.0,21133696,0,0,0,0,0,0,1,436.0,0,0,0,0,0,0,25,4.0,0,0,0,0,0,4.0,0,0,22807,0,0,0,0,0
111108,2016-03-17T15:55:02.761Z,1458063706,22339,0,0,252777,1458230099,s0-r1,GigabitEthernet0/0/0/0,45917544,13189.0,115443996,0,0,0,1,0,0,2,5102.0,0,0,0,0,0,0,19,11.0,0,0,0,0,0,19.0,0,0,487219,1,0,0,0,0
3713,2016-03-17T15:55:02.761Z,1458063706,1739,0,0,23827,1458230099,s0-r1,GigabitEthernet0/0/0/4,3786148,502.0,1909247,0,0,0,1,0,0,2,286.0,0,0,0,0,0,0,21,5.0,0,0,0,0,0,6.0,0,0,23479,1,0,0,0,0
4352,2016-03-17T15:55:03.707Z,1457449308,0,0,0,9499983,1458230095,s0-r6,GigabitEthernet0/0/0/0,13702546949,2400587322.0,12716202874642,0,0,0,0,0,0,1,18332.0,0,0,0,0,0,0,1,32.0,0,0,0,0,0,1587691.0,0,0,8410208858,0,0,0,0,0
3,2016-03-17T15:54:33.757Z,1457449308,2066,0,0,4849,1458230065,s0-r6,GigabitEthernet0/0/0/7,3012775,0.0,252,0,0,0,67927,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,780734,0,0,0,0
210,2016-03-17T15:54:15.828Z,1458194456,0,0,0,36531,1458230054,s0-r5,GigabitEthernet0/0/0/5,20967478,2030647794.0,2779395142944,0,0,0,8,0,0,2,15382.0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,1343022.0,0,0,1838225535,8,0,0,0,0
210,2016-03-17T15:54:45.899Z,1458194456,0,0,0,36569,1458230084,s0-r5,GigabitEthernet0/0/0/5,20989350,2953610394.0,2782348753338,0,0,0,0,0,0,2,21872.0,0,0,0,0,0,0,0,38.0,0,0,0,0,0,1953447.0,0,0,1840178982,0,0,0,0,0
210,2016-03-17T15:54:45.899Z,1458194456,593,0,0,2149,1458230084,s0-r5,GigabitEthernet0/0/0/3,224600,193.0,116538,0,0,0,4,0,0,2,391.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,3.0,0,0,1578,4,0,0,0,0
211,2016-03-17T15:55:45.831Z,1458194456,594,0,0,2153,1458230144,s0-r5,GigabitEthernet0/0/0/3,224991,193.0,116849,0,0,0,2,0,0,2,391.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,3.0,0,0,1582,2,0,0,0,0
47085,2016-03-17T15:56:21.818Z,1458162490,8876,0,0,23889,1458230180,s0-r4,GigabitEthernet0/0/0/4,13100253,9792.0,37773605,0,0,0,6,0,0,1,3408.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,13.0,0,0,47090,6,0,0,0,0
500545,2016-03-17T15:56:24.875Z,1457449290,91433,0,0,1657935,1458230177,s0-r3,GigabitEthernet0/0/0/2,467255265,35980.0,474469742,0,0,0,2,0,0,2,23467.0,0,0,0,0,0,0,887,237.0,0,0,0,0,0,245.0,0,0,1653759,2,0,0,0,0
1403,2016-03-17T15:56:25.310Z,1458146084,3139,0,0,8665,1458230179,s0-r2,GigabitEthernet0/0/0/5,2993816,120.0,484058,0,0,0,0,0,0,2,315.0,0,0,0,0,0,0,2,3.0,0,0,0,0,0,2.0,0,0,5548,0,0,0,0,0
2,2016-03-17T15:56:25.394Z,1458064748,1739,0,0,3122,1458230181,s0-r7,GigabitEthernet0/0/0/7,2469650,0.0,182,0,0,0,68043,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,165419,0,0,0,0
3691,2016-03-17T15:56:25.394Z,1458064748,4495,0,0,12637,1458230181,s0-r7,GigabitEthernet0/0/0/2,3481565,196.0,21134221,0,0,0,17,0,0,1,191.0,0,0,0,0,0,0,25,1.0,0,0,0,0,0,1.0,0,0,22811,17,0,0,0,0
24295,2016-03-17T15:56:51.793Z,1458162490,32166,0,0,493345,1458230210,s0-r4,GigabitEthernet0/0/0/3,70598984,28115.0,46338882,0,0,0,2,0,0,2,40299.0,0,0,0,0,0,0,0,288.0,0,0,0,0,0,280.0,0,0,471394,2,0,0,0,0
1516,2016-03-17T15:56:51.794Z,1458162490,0,0,0,146471,1458230210,s0-r4,GigabitEthernet0/0/0/2,45291725,2986787298.0,5331871145103,0,0,0,2,0,0,2,25109.0,0,0,0,0,0,0,0,84.0,0,0,0,0,0,1975432.0,0,0,3526445248,2,0,0,0,0
17368,2016-03-17T15:56:54.779Z,1457449290,8840,0,0,26192,1458230208,s0-r3,GigabitEthernet0/0/0/5,5397568,0.0,6719911,0,0,0,1,0,0,66806,196.0,0,0,0,0,0,0,874,1.0,0,0,0,0,0,0.0,0,0,97848,36,0,0,0,0
1883,2016-03-17T15:56:55.391Z,1458146084,3142,0,0,13326,1458230209,s0-r2,GigabitEthernet0/0/0/0,3285475,120.0,836874,0,0,0,0,0,0,2,320.0,0,0,0,0,0,0,2,3.0,0,0,0,0,0,2.0,0,0,10175,0,0,0,0,0
1881,2016-03-17T15:56:55.391Z,1458146084,3142,0,0,13323,1458230209,s0-r2,GigabitEthernet0/0/0/2,3285430,124.0,836394,0,0,0,0,0,0,2,422.0,0,0,0,0,0,0,2,4.0,0,0,0,0,0,2.0,0,0,10169,0,0,0,0,0
3693,2016-03-17T15:56:55.396Z,1458064748,4489,0,0,506208,1458230211,s0-r7,GigabitEthernet0/0/0/0,123887833,2935387711.0,12731638133826,0,0,0,0,0,0,1,27663.0,0,0,0,0,0,0,24,116.0,0,0,0,0,0,1941470.0,0,0,8420719370,0,0,0,0,0
928,2016-03-17T15:56:55.396Z,1458064748,0,0,0,8515306422,1458230211,s0-r7,GigabitEthernet0/0/0/4,12875133299574,21914.0,96451668,0,0,0,0,0,0,1,2935381764.0,0,0,0,0,0,0,0,1941392.0,0,0,0,0,0,39.0,0,0,170358,0,0,0,0,0
24317,2016-03-17T15:57:21.728Z,1458162490,32285,0,0,52343,1458230240,s0-r4,GigabitEthernet0/0/0/0,38179365,7101.0,13477480,0,0,0,3,0,0,2,16628.0,0,0,0,0,0,0,0,24.0,0,0,0,0,0,16.0,0,0,29303,3,0,0,0,0
1514,2016-03-17T15:57:21.728Z,1458162490,0,0,0,3528239719,1458230240,s0-r4,GigabitEthernet0/0/0/5,5334605143801,19614.0,44779133,0,0,0,3,0,0,2,2343797886.0,0,0,0,0,0,0,0,1550157.0,0,0,0,0,0,59.0,0,0,138389,3,0,0,0,0
47106,2016-03-17T15:57:21.729Z,1458162490,8858,0,0,172605,1458230240,s0-r4,GigabitEthernet0/0/0/1,24057147,21380.0,48850534,0,0,0,3,0,0,2,10061.0,0,0,0,0,0,0,0,76.0,0,0,0,0,0,88.0,0,0,195953,3,0,0,0,0
17375,2016-03-17T15:57:24.784Z,1457449290,8836,0,0,8413745617,1458230238,s0-r3,GigabitEthernet0/0/0/4,12719795999377,22926.0,402953637,0,0,0,2,0,0,68611,2414696215.0,0,0,0,0,0,0,882,1597086.0,0,0,0,0,0,99.0,0,0,1163860,2,0,0,0,0
1884,2016-03-17T15:57:25.312Z,1458146084,3142,0,0,13332,1458230239,s0-r2,GigabitEthernet0/0/0/0,3285815,564.0,837438,0,0,0,18,0,0,2,340.0,0,0,0,0,0,0,2,6.0,0,0,0,0,0,7.0,0,0,10182,10,0,0,0,0
2,2016-03-17T15:57:25.467Z,1458064748,1739,0,0,3122,1458230241,s0-r7,GigabitEthernet0/0/0/7,2469650,0.0,182,0,0,0,68103,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,165479,0,0,0,0
929,2016-03-17T15:57:25.467Z,1458064748,0,0,0,8516884527,1458230241,s0-r7,GigabitEthernet0/0/0/4,12877519392864,17860.0,96469528,0,0,0,0,0,0,1,2386093290.0,0,0,0,0,0,0,0,1578105.0,0,0,0,0,0,32.0,0,0,170390,0,0,0,0,0
0,2016-03-17T15:57:32.755Z,1458063695,0,0,0,0,1458230249,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
3,2016-03-17T15:57:33.771Z,1457449308,2066,0,0,4849,1458230245,s0-r6,GigabitEthernet0/0/0/7,3012775,0.0,252,0,0,0,68107,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,780914,0,0,0,0
17379,2016-03-17T15:57:33.771Z,1457449308,8840,0,0,26728,1458230245,s0-r6,GigabitEthernet0/0/0/6,5429414,133.0,6735721,0,0,0,15,0,0,66846,323.0,0,0,0,0,0,0,878,3.0,0,0,0,0,0,2.0,0,0,98073,15,0,0,0,0
17375,2016-03-17T15:57:33.771Z,1457449308,8840,0,0,39959,1458230245,s0-r6,GigabitEthernet0/0/0/5,25502414,251.0,42036086,0,0,0,15,0,0,68496,245.0,0,0,0,0,0,0,882,3.0,0,0,0,0,0,3.0,0,0,573990,15,0,0,0,0
47072,2016-03-17T15:55:51.732Z,1458162490,8874,0,0,23882,1458230150,s0-r4,GigabitEthernet0/0/0/4,13096845,18038.0,37763813,0,0,0,0,0,0,1,6784.0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,23.0,0,0,47077,0,0,0,0,0
1879,2016-03-17T15:55:55.315Z,1458146084,0,0,0,4319942972,1458230149,s0-r2,GigabitEthernet0/0/0/3,6531749054466,14202.0,49320030,0,0,0,0,0,0,2,1967290458.0,0,0,0,0,0,0,0,1301119.0,0,0,0,0,0,25.0,0,0,87858,0,0,0,0,0
3690,2016-03-17T15:55:55.459Z,1458064748,4494,0,0,12636,1458230151,s0-r7,GigabitEthernet0/0/0/2,3481374,0.0,21134025,0,0,0,31,0,0,1,0.0,0,0,0,0,0,0,25,0.0,0,0,0,0,0,0.0,0,0,22810,31,0,0,0,0
0,2016-03-17T15:56:32.713Z,1458063695,0,0,0,0,1458230189,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
3715,2016-03-17T15:56:32.713Z,1458063706,1739,0,0,23837,1458230189,s0-r1,GigabitEthernet0/0/0/4,3786728,428.0,1910171,0,0,0,11,0,0,2,402.0,0,0,0,0,0,0,21,7.0,0,0,0,0,0,7.0,0,0,23491,11,0,0,0,0
3717,2016-03-17T15:56:32.713Z,1458063706,4506,0,0,378518,1458230189,s0-r1,GigabitEthernet0/0/0/1,30399624,314.0,28153133,0,0,0,17,0,0,2,196.0,0,0,0,0,0,0,19,1.0,0,0,0,0,0,2.0,0,0,375669,2,0,0,0,0
3723,2016-03-17T15:57:02.708Z,1458063706,1739,0,0,20262,1458230219,s0-r1,GigabitEthernet0/0/0/5,3522862,438.0,1645461,0,0,0,4,0,0,2,358.0,0,0,0,0,0,0,21,5.0,0,0,0,0,0,5.0,0,0,19926,4,0,0,0,0
4353,2016-03-17T15:57:03.679Z,1457449308,0,0,0,9500108,1458230215,s0-r6,GigabitEthernet0/0/0/0,13702617491,2187150378.0,12725675119644,0,0,0,0,0,0,1,15972.0,0,0,0,0,0,0,1,28.0,0,0,0,0,0,1446529.0,0,0,8416473577,0,0,0,0,0
59085,2016-03-17T15:56:02.755Z,1458063706,72947,0,0,288094,1458230159,s0-r1,GigabitEthernet0/0/0/3,99455920,4998.0,32726559,0,0,0,0,0,0,1,13224.0,0,0,0,0,0,0,18,18.0,0,0,0,0,0,9.0,0,0,59100,0,0,0,0,0
3715,2016-03-17T15:56:02.755Z,1458063706,4505,0,0,378517,1458230159,s0-r1,GigabitEthernet0/0/0/1,30399428,182.0,28152819,0,0,0,13,0,0,2,178.0,0,0,0,0,0,0,19,3.0,0,0,0,0,0,3.0,0,0,375667,13,0,0,0,0
0,2016-03-17T15:58:02.703Z,1458063695,0,0,0,0,1458230279,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
111236,2016-03-17T15:58:02.703Z,1458063706,22365,0,0,252857,1458230279,s0-r1,GigabitEthernet0/0/0/0,45954021,17751.0,115547455,0,0,0,2,0,0,2,5200.0,0,0,0,0,0,0,19,12.0,0,0,0,0,0,22.0,0,0,487360,2,0,0,0,0
3718,2016-03-17T15:58:02.704Z,1458063706,4507,0,0,378528,1458230279,s0-r1,GigabitEthernet0/0/0/1,30400402,0.0,28153817,0,0,0,2,0,0,2,118.0,0,0,0,0,0,0,19,1.0,0,0,0,0,0,0.0,0,0,375678,39,0,0,0,0
4353,2016-03-17T15:58:03.706Z,1457449308,0,0,0,9500167,1458230275,s0-r6,GigabitEthernet0/0/0/0,13702651205,2112876402.0,12730157726472,0,0,0,7,0,0,1,15972.0,0,0,0,0,0,0,1,28.0,0,0,0,0,0,1397406.0,0,0,8419438266,7,0,0,0,0
3,2016-03-17T15:58:03.706Z,1457449308,2066,0,0,4849,1458230275,s0-r6,GigabitEthernet0/0/0/7,3012775,0.0,252,0,0,0,68137,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,780944,0,0,0,0
17379,2016-03-17T15:58:03.706Z,1457449308,8840,0,0,26728,1458230275,s0-r6,GigabitEthernet0/0/0/6,5429414,0.0,6735721,0,0,0,45,0,0,66846,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,98073,45,0,0,0,0
17386,2016-03-17T15:58:03.706Z,1457449308,2058,0,0,8424300349,1458230275,s0-r6,GigabitEthernet0/0/0/3,12735849037497,20129.0,13312217208,0,0,0,7,0,0,2,2112880398.0,0,0,0,0,0,0,892,1397460.0,0,0,0,0,0,82.0,0,0,10168900,7,0,0,0,0
17388,2016-03-17T15:58:03.706Z,1457449308,2066,0,0,33837,1458230275,s0-r6,GigabitEthernet0/0/0/2,5126018,251.0,4769572,0,0,0,22,0,0,1,73.0,0,0,0,0,0,0,884,1.0,0,0,0,0,0,2.0,0,0,43854,17,0,0,0,0
47126,2016-03-17T15:57:51.738Z,1458162490,8862,0,0,172682,1458230269,s0-r4,GigabitEthernet0/0/0/1,24068607,21154.0,48871688,0,0,0,0,0,0,2,11460.0,0,0,0,0,0,0,0,77.0,0,0,0,0,0,86.0,0,0,196039,0,0,0,0,0
0,2016-03-17T15:57:51.738Z,1458162508,0,0,0,0,1458230269,s0-r4,GigabitEthernet0/0/0/4.100,0,0.0,46,0,0,0,4294967295,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,67762,0,0,0,0
17379,2016-03-17T15:57:54.880Z,1457449288,2066,0,0,529537,1458230268,s0-r3,GigabitEthernet0/0/0/0,125708183,2523111040.0,12694786489335,0,0,0,0,0,0,10,23869.0,0,0,0,0,0,0,884,99.0,0,0,0,0,0,1668787.0,0,0,8396456094,0,0,0,0,0
17382,2016-03-17T15:57:54.880Z,1457449290,15075,0,0,368502,1458230268,s0-r3,GigabitEthernet0/0/0/3,31338159,9804.0,24414719,0,0,0,0,0,0,2,9744.0,0,0,0,0,0,0,882,132.0,0,0,0,0,0,132.0,0,0,284735,0,0,0,0,0
500608,2016-03-17T15:57:54.881Z,1457449290,91446,0,0,1658564,1458230268,s0-r3,GigabitEthernet0/0/0/2,467317680,32474.0,474564220,0,0,0,0,0,0,2,21204.0,0,0,0,0,0,0,887,209.0,0,0,0,0,0,219.0,0,0,1654415,0,0,0,0,0
2,2016-03-17T15:57:55.321Z,1458146084,1739,0,0,3119,1458230269,s0-r2,GigabitEthernet0/0/0/6,2469524,0.0,182,0,0,0,68129,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,84175,0,0,0,0
929,2016-03-17T15:57:55.427Z,1458064748,0,0,0,8518516129,1458230271,s0-r7,GigabitEthernet0/0/0/4,12879986373618,18332.0,96487860,0,0,0,0,0,0,1,2466980754.0,0,0,0,0,0,0,0,1631602.0,0,0,0,0,0,32.0,0,0,170422,0,0,0,0,0
3693,2016-03-17T15:57:55.427Z,1458064748,4496,0,0,12643,1458230271,s0-r7,GigabitEthernet0/0/0/2,3482128,0.0,21134801,0,0,0,31,0,0,1,0.0,0,0,0,0,0,0,25,0.0,0,0,0,0,0,0.0,0,0,22817,31,0,0,0,0
1516,2016-03-17T15:58:21.782Z,1458162490,0,0,0,3531579263,1458230300,s0-r4,GigabitEthernet0/0/0/5,5339654443419,22594.0,44821669,0,0,0,1,0,0,2,2662196288.0,0,0,0,0,0,0,0,1760744.0,0,0,0,0,0,71.0,0,0,138522,1,0,0,0,0
24331,2016-03-17T15:58:21.782Z,1458162490,32211,0,0,494029,1458230300,s0-r4,GigabitEthernet0/0/0/3,70696878,24005.0,46402252,0,0,0,1,0,0,2,35080.0,0,0,0,0,0,0,0,253.0,0,0,0,0,0,244.0,0,0,472050,1,0,0,0,0
17371,2016-03-17T15:58:24.867Z,1457449290,8841,0,0,26197,1458230297,s0-r3,GigabitEthernet0/0/0/5,5398018,324.0,6720677,0,0,0,5,0,0,66806,127.0,0,0,0,0,0,0,874,2.0,0,0,0,0,0,3.0,0,0,97855,5,0,0,0,0
1883,2016-03-17T15:58:25.371Z,1458146084,3143,0,0,13336,1458230299,s0-r2,GigabitEthernet0/0/0/2,3286322,564.0,837518,0,0,0,0,0,0,2,340.0,0,0,0,0,0,0,2,6.0,0,0,0,0,0,7.0,0,0,10183,0,0,0,0,0
2,2016-03-17T15:58:25.413Z,1458064748,1739,0,0,3122,1458230301,s0-r7,GigabitEthernet0/0/0/7,2469650,0.0,182,0,0,0,68163,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,165539,0,0,0,0
17371,2016-03-17T15:58:54.793Z,1457449290,8841,0,0,26197,1458230327,s0-r3,GigabitEthernet0/0/0/5,5398018,0.0,6720677,0,0,0,35,0,0,66806,0.0,0,0,0,0,0,0,874,0.0,0,0,0,0,0,0.0,0,0,97855,35,0,0,0,0
