content.generic_counters.MulticastPacketsSent,@timestamp,content.generic_counters.LastDiscontinuityTime,content.generic_counters.MulticastPacketsReceived,content.generic_counters.ThrottledPacketsReceived,content.generic_counters.CRCErrors,content.generic_counters.PacketsReceived,content.generic_counters.LastDataTime,hostname,content.key.InterfaceName,content.generic_counters.BytesReceived,content.delta.BytesSent,content.generic_counters.BytesSent,content.generic_counters.OutputUnderruns,content.generic_counters.SecondsSinceLastClearCounters,content.generic_counters.OutputQueueDrops,content.generic_counters.SecondsSincePacketReceived,content.generic_counters.InputErrors,content.generic_counters.AvailabilityFlag,content.generic_counters.BroadcastPacketsSent,content.delta.BytesReceived,content.generic_counters.InputDrops,content.generic_counters.OutputDrops,content.generic_counters.OutputBuffersSwappedOut,content.generic_counters.Resets,content.generic_counters.InputAborts,content.generic_counters.GiantPacketsReceived,content.generic_counters.BroadcastPacketsReceived,content.delta.PacketsReceived,content.generic_counters.UnknownProtocolPacketsReceived,content.generic_counters.FramingErrorsReceived,content.generic_counters.OutputBufferFailures,content.generic_counters.CarrierTransitions,content.generic_counters.RuntPacketsReceived,content.delta.PacketsSent,content.generic_counters.InputQueueDrops,content.generic_counters.InputOverruns,content.generic_counters.PacketsSent,content.generic_counters.SecondsSincePacketSent,content.generic_counters.OutputErrors,content.generic_counters.InputIgnoredPackets,content.generic_counters.Applique,content.generic_counters.ParityPacketsReceived
4195,2016-03-17T22:16:55.614Z,1458064748,4891,0,0,13956,1458253011,s0-r7,GigabitEthernet0/0/0/3,3639048,60.0,1183374,0,0,0,26,0,0,1,73.0,0,0,0,0,0,0,20,1.0,0,0,0,0,0,1.0,0,0,10811,26,0,0,0,0
126956,2016-03-17T22:16:02.887Z,1458063706,25434,0,0,262519,1458252959,s0-r1,GigabitEthernet0/0/0/0,50404564,17826.0,128190223,0,0,0,3,0,0,2,6584.0,0,0,0,0,0,0,21,11.0,0,0,0,0,0,22.0,0,0,504751,3,0,0,0,0
67138,2016-03-17T22:16:02.887Z,1458063706,83582,0,0,303715,1458252959,s0-r1,GigabitEthernet0/0/0/3,111968166,5270.0,37145116,0,0,0,3,0,0,1,16328.0,0,0,0,0,0,0,19,21.0,0,0,0,0,0,11.0,0,0,67158,3,0,0,0,0
4223,2016-03-17T22:16:02.888Z,1458063706,4903,0,0,381300,1458252959,s0-r1,GigabitEthernet0/0/0/1,30639073,426.0,28379615,0,0,0,8,0,0,2,528.0,0,0,0,0,0,0,19,8.0,0,0,0,0,0,7.0,0,0,378425,8,0,0,0,0
17884,2016-03-17T22:16:03.889Z,1457449308,9236,0,0,28048,1458252955,s0-r6,GigabitEthernet0/0/0/6,5589004,60.0,6875536,0,0,0,8,0,0,66846,191.0,0,0,0,0,0,0,878,2.0,0,0,0,0,0,1.0,0,0,99365,8,0,0,0,0
17876,2016-03-17T22:15:54.926Z,1457449290,9233,0,0,9242641964,1458252948,s0-r3,GigabitEthernet0/0/0/4,13973020988990,24509.0,419897699,0,0,0,2,0,0,68611,1258047417.0,0,0,0,0,0,0,882,832097.0,0,0,0,0,0,94.0,0,0,1233565,2,0,0,0,0
2390,2016-03-17T22:15:55.520Z,1458146084,3539,0,0,16105,1458252949,s0-r2,GigabitEthernet0/0/0/0,3524682,606.0,1063354,0,0,0,0,0,0,2,660.0,0,0,0,0,0,0,2,9.0,0,0,0,0,0,9.0,0,0,12930,0,0,0,0,0
2386,2016-03-17T22:15:55.521Z,1458146084,0,0,0,5509236397,1458252949,s0-r2,GigabitEthernet0/0/0/3,8329959326646,17938.0,62914844,0,0,0,0,0,0,2,2377409874.0,0,0,0,0,0,0,0,1572362.0,0,0,0,0,0,32.0,0,0,112119,0,0,0,0,0
4197,2016-03-17T22:15:55.541Z,1458064748,4884,0,0,576038,1458252951,s0-r7,GigabitEthernet0/0/0/0,140850434,1022643728.0,13989043378963,0,0,0,0,0,0,1,19289.0,0,0,0,0,0,0,24,65.0,0,0,0,0,0,676384.0,0,0,9252380499,0,0,0,0,0
4194,2016-03-17T22:15:55.541Z,1458064748,4890,0,0,13953,1458252951,s0-r7,GigabitEthernet0/0/0/3,3638730,118.0,1183045,0,0,0,31,0,0,1,0.0,0,0,0,0,0,0,20,0.0,0,0,0,0,0,1.0,0,0,10808,6,0,0,0,0
17875,2016-03-17T22:16:25.045Z,1457449290,9237,0,0,27498,1458252978,s0-r3,GigabitEthernet0/0/0/5,5556430,191.0,6859044,0,0,0,12,0,0,66806,314.0,0,0,0,0,0,0,874,2.0,0,0,0,0,0,1.0,0,0,99128,12,0,0,0,0
2,2016-03-17T22:16:25.545Z,1458064748,1757,0,0,3147,1458252981,s0-r7,GigabitEthernet0/0/0/7,2489243,0.0,182,0,0,0,11479,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,188219,0,0,0,0
0,2016-03-17T22:16:32.851Z,1458063695,0,0,0,0,1458252989,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
4480,2016-03-17T22:16:33.846Z,1457449308,0,0,0,9523809,1458252985,s0-r6,GigabitEthernet0/0/0/0,13716102617,999244512.0,13993314390310,0,0,0,0,0,0,1,17700.0,0,0,0,0,0,0,1,30.0,0,0,0,0,0,660876.0,0,0,9254860350,0,0,0,0,0
17880,2016-03-17T22:16:33.847Z,1457449308,9237,0,0,41283,1458252985,s0-r6,GigabitEthernet0/0/0/5,25662286,264.0,42176235,0,0,0,8,0,0,68496,54.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,2.0,0,0,575286,8,0,0,0,0
338,2016-03-17T22:16:45.971Z,1458194456,0,0,0,60149,1458253004,s0-r5,GigabitEthernet0/0/0/5,34538774,1119200586.0,4040568167774,0,0,0,0,0,0,2,17742.0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,740213.0,0,0,2672335441,0,0,0,0,0
335,2016-03-17T22:16:45.971Z,1458194456,992,0,0,3326,1458253004,s0-r5,GigabitEthernet0/0/0/4,374937,133.0,186243,0,0,0,21,0,0,2,127.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,2.0,0,0,2522,21,0,0,0,0
338,2016-03-17T22:16:45.971Z,1458194456,992,0,0,14595,1458253004,s0-r5,GigabitEthernet0/0/0/3,1220016,133.0,186756,0,0,0,0,0,0,2,1939.0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,2.0,0,0,2527,21,0,0,0,0
251,2016-03-17T22:16:28.392Z,1458241850,0,0,0,569967527,1458252987,s0-r4,GigabitEthernet0/0/0/5,861790299330,18486.0,6521094,0,0,0,2,0,0,1,2396495808.0,0,0,0,0,0,0,0,1584984.0,0,0,0,0,0,32.0,0,0,11623,2,0,0,0,0
4011,2016-03-17T22:16:58.437Z,1458241850,5311,0,0,68183,1458253017,s0-r4,GigabitEthernet0/0/0/3,10697192,17960.0,6747295,0,0,0,3,0,0,2,28436.0,0,0,0,0,0,0,0,186.0,0,0,0,0,0,182.0,0,0,65564,3,0,0,0,0
7729,2016-03-17T22:15:58.386Z,1458241850,1459,0,0,3922,1458252957,s0-r4,GigabitEthernet0/0/0/4,2146711,16088.0,6190525,0,0,0,2,0,0,1,6784.0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,19.0,0,0,7730,2,0,0,0,0
17887,2016-03-17T22:17:24.947Z,1457449290,15473,0,0,442241,1458253037,s0-r3,GigabitEthernet0/0/0/3,36845101,8847.0,31094704,0,0,0,2,0,0,2,5162.0,0,0,0,0,0,0,882,68.0,0,0,0,0,0,117.0,0,0,374019,2,0,0,0,0
516347,2016-03-17T22:17:24.948Z,1457449290,94537,0,0,1801219,1458253037,s0-r3,GigabitEthernet0/0/0/2,481615817,32529.0,497041629,0,0,0,2,0,0,2,19781.0,0,0,0,0,0,0,889,188.0,0,0,0,0,0,197.0,0,0,1803670,2,0,0,0,0
284048,2016-03-17T22:17:24.948Z,1457449290,321036,0,0,690111,1458253037,s0-r3,GigabitEthernet0/0/0/1,394826784,12565.0,477433657,0,0,0,2,0,0,2,26132.0,0,0,0,0,0,0,887,93.0,0,0,0,0,0,70.0,0,0,1249701,2,0,0,0,0
2,2016-03-17T22:17:25.546Z,1458064748,1757,0,0,3147,1458253041,s0-r7,GigabitEthernet0/0/0/7,2489243,0.0,182,0,0,0,11539,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,188279,0,0,0,0
2,2016-03-17T22:17:25.546Z,1458064748,1757,0,0,3147,1458253041,s0-r7,GigabitEthernet0/0/0/6,2489243,0.0,182,0,0,0,11539,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,188279,0,0,0,0
2,2016-03-17T22:17:25.546Z,1458064748,1757,0,0,3147,1458253041,s0-r7,GigabitEthernet0/0/0/5,2489243,0.0,182,0,0,0,11539,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,188279,0,0,0,0
1055,2016-03-17T22:17:25.546Z,1458064748,0,0,0,9705287752,1458253041,s0-r7,GigabitEthernet0/0/0/4,14674383682644,15972.0,109986204,0,0,0,0,0,0,1,2079975282.0,0,0,0,0,0,0,0,1375646.0,0,0,0,0,0,28.0,0,0,194264,0,0,0,0,0
4199,2016-03-17T22:17:25.546Z,1458064748,4894,0,0,13966,1458253041,s0-r7,GigabitEthernet0/0/0/2,3639775,269.0,21277689,0,0,0,0,0,0,1,245.0,0,0,0,0,0,0,25,2.0,0,0,0,0,0,2.0,0,0,24118,21,0,0,0,0
4222,2016-03-17T22:17:02.848Z,1458063706,1757,0,0,26235,1458253019,s0-r1,GigabitEthernet0/0/0/4,3951527,376.0,2136687,0,0,0,6,0,0,2,186.0,0,0,0,0,0,0,21,3.0,0,0,0,0,0,4.0,0,0,26244,6,0,0,0,0
4224,2016-03-17T22:17:02.848Z,1458063706,4905,0,0,20701,1458253019,s0-r1,GigabitEthernet0/0/0/2,4017887,314.0,1573008,0,0,0,41,0,0,2,0.0,0,0,0,0,0,0,19,0.0,0,0,0,0,0,2.0,0,0,17541,29,0,0,0,0
17885,2016-03-17T22:17:03.841Z,1457449308,9237,0,0,28051,1458253015,s0-r6,GigabitEthernet0/0/0/6,5589327,60.0,6875860,0,0,0,8,0,0,66846,73.0,0,0,0,0,0,0,878,1.0,0,0,0,0,0,1.0,0,0,99368,8,0,0,0,0
17890,2016-03-17T22:17:03.841Z,1457449308,2289,0,0,9260700443,1458253015,s0-r6,GigabitEthernet0/0/0/3,14000440890605,17700.0,13327501668,0,0,0,0,0,0,2,1136883785.0,0,0,0,0,0,0,892,751930.0,0,0,0,0,0,30.0,0,0,10216103,0,0,0,0,0
17876,2016-03-17T22:17:55.026Z,1457449290,9238,0,0,27502,1458253068,s0-r3,GigabitEthernet0/0/0/5,5556807,73.0,6859441,0,0,0,28,0,0,66806,54.0,0,0,0,0,0,0,874,1.0,0,0,0,0,0,1.0,0,0,99132,28,0,0,0,0
284057,2016-03-17T22:17:55.026Z,1457449290,321050,0,0,690206,1458253068,s0-r3,GigabitEthernet0/0/0/1,394848550,9470.0,477443127,0,0,0,1,0,0,2,21766.0,0,0,0,0,0,0,887,95.0,0,0,0,0,0,69.0,0,0,1249770,1,0,0,0,0
2,2016-03-17T22:17:55.542Z,1458064748,1757,0,0,3147,1458253071,s0-r7,GigabitEthernet0/0/0/7,2489243,0.0,182,0,0,0,11569,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,188309,0,0,0,0
2,2016-03-17T22:17:55.542Z,1458064748,1757,0,0,3147,1458253071,s0-r7,GigabitEthernet0/0/0/5,2489243,0.0,182,0,0,0,11569,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,188309,0,0,0,0
1055,2016-03-17T22:17:55.542Z,1458064748,0,0,0,9707051926,1458253071,s0-r7,GigabitEthernet0/0/0/4,14677051112262,19512.0,110005716,0,0,0,0,0,0,1,2667429618.0,0,0,0,0,0,0,0,1764174.0,0,0,0,0,0,34.0,0,0,194298,0,0,0,0,0
4200,2016-03-17T22:17:55.542Z,1458064748,4894,0,0,13967,1458253071,s0-r7,GigabitEthernet0/0/0/2,3639848,178.0,21277867,0,0,0,26,0,0,1,73.0,0,0,0,0,0,0,25,1.0,0,0,0,0,0,2.0,0,0,24120,16,0,0,0,0
4231,2016-03-17T22:18:02.849Z,1458063706,1757,0,0,22668,1458253079,s0-r1,GigabitEthernet0/0/0/5,3688069,684.0,1872643,0,0,0,10,0,0,2,464.0,0,0,0,0,0,0,21,8.0,0,0,0,0,0,9.0,0,0,22689,10,0,0,0,0
3,2016-03-17T22:18:03.825Z,1457449308,2084,0,0,4874,1458253075,s0-r6,GigabitEthernet0/0/0/7,3032368,0.0,252,0,0,0,11578,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,803744,0,0,0,0
17891,2016-03-17T22:18:03.825Z,1457449308,2290,0,0,9262179773,1458253075,s0-r6,GigabitEthernet0/0/0/3,14002677604651,17700.0,13327537392,0,0,0,0,0,0,2,1119728257.0,0,0,0,0,0,0,892,740578.0,0,0,0,0,0,30.0,0,0,10216166,0,0,0,0,0
67167,2016-03-17T22:17:32.891Z,1458063706,83622,0,0,303773,1458253049,s0-r1,GigabitEthernet0/0/0/3,112015308,4846.0,37161820,0,0,0,5,0,0,1,11502.0,0,0,0,0,0,0,19,15.0,0,0,0,0,0,7.0,0,0,67187,5,0,0,0,0
4480,2016-03-17T22:17:33.891Z,1457449308,0,0,0,9523871,1458253045,s0-r6,GigabitEthernet0/0/0/0,13716138101,1116985506.0,13995568257730,0,0,0,0,0,0,1,17742.0,0,0,0,0,0,0,1,31.0,0,0,0,0,0,738748.0,0,0,9256351005,0,0,0,0,0
338,2016-03-17T22:17:16.042Z,1458194456,993,0,0,14620,1458253034,s0-r5,GigabitEthernet0/0/0/3,1222039,0.0,186756,0,0,0,6,0,0,2,2023.0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0.0,0,0,2527,51,0,0,0,0
4023,2016-03-17T22:17:28.385Z,1458241850,5326,0,0,68353,1458253047,s0-r4,GigabitEthernet0/0/0/3,10724740,17425.0,6764720,0,0,0,1,0,0,2,27548.0,0,0,0,0,0,0,0,170.0,0,0,0,0,0,155.0,0,0,65719,1,0,0,0,0
336,2016-03-17T22:17:45.974Z,1458194456,996,0,0,7105,1458253064,s0-r5,GigabitEthernet0/0/0/1,584761,0.0,391396,0,0,0,6,0,0,2,196.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0,6109,36,0,0,0,0
337,2016-03-17T22:18:15.971Z,1458194456,996,0,0,7108,1458253094,s0-r5,GigabitEthernet0/0/0/2,584859,120.0,391894,0,0,0,21,0,0,2,124.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,2.0,0,0,6117,21,0,0,0,0
17889,2016-03-17T22:19:25.043Z,1457449290,15475,0,0,442523,1458253157,s0-r3,GigabitEthernet0/0/0/3,36866166,7895.0,31127750,0,0,0,2,0,0,2,5141.0,0,0,0,0,0,0,882,68.0,0,0,0,0,0,105.0,0,0,374461,2,0,0,0,0
516432,2016-03-17T22:19:25.043Z,1457449290,94553,0,0,1801970,1458253157,s0-r3,GigabitEthernet0/0/0/2,481691683,28667.0,497159531,0,0,0,2,0,0,2,19303.0,0,0,0,0,0,0,889,182.0,0,0,0,0,0,185.0,0,0,1804419,2,0,0,0,0
2,2016-03-17T22:19:25.468Z,1458146084,1757,0,0,3144,1458253159,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,11663,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,107065,0,0,0,0
2392,2016-03-17T22:19:25.468Z,1458146084,3536,0,0,330212,1458253159,s0-r2,GigabitEthernet0/0/0/1,28563600,5098.0,28374232,0,0,0,0,0,0,2,8505.0,0,0,0,0,0,0,2,114.0,0,0,0,0,0,67.0,0,0,379055,0,0,0,0,0
1056,2016-03-17T22:19:25.557Z,1458064748,0,0,0,9711855099,1458253161,s0-r7,GigabitEthernet0/0/0/4,14684313504038,17860.0,110060370,0,0,0,0,0,0,1,2364709074.0,0,0,0,0,0,0,0,1563962.0,0,0,0,0,0,32.0,0,0,194395,0,0,0,0,0
4199,2016-03-17T22:19:25.557Z,1458064748,4894,0,0,13966,1458253161,s0-r7,GigabitEthernet0/0/0/3,3640120,374.0,1184479,0,0,0,0,0,0,1,264.0,0,0,0,0,0,0,20,2.0,0,0,0,0,0,3.0,0,0,10821,0,0,0,0,0
516411,2016-03-17T22:18:55.014Z,1457449290,94548,0,0,1801788,1458253128,s0-r3,GigabitEthernet0/0/0/2,481672380,28367.0,497130864,0,0,0,2,0,0,2,18470.0,0,0,0,0,0,0,889,191.0,0,0,0,0,0,184.0,0,0,1804234,2,0,0,0,0
4202,2016-03-17T22:18:55.575Z,1458064748,4887,0,0,576606,1458253131,s0-r7,GigabitEthernet0/0/0/0,140986754,1145156231.0,13995875920679,0,0,0,0,0,0,1,22793.0,0,0,0,0,0,0,24,99.0,0,0,0,0,0,757444.0,0,0,9256899732,0,0,0,0,0
1055,2016-03-17T22:18:55.575Z,1458064748,0,0,0,9710291137,1458253131,s0-r7,GigabitEthernet0/0/0/4,14681948794964,17700.0,110042510,0,0,0,0,0,0,1,2419561368.0,0,0,0,0,0,0,0,1600239.0,0,0,0,0,0,30.0,0,0,194363,0,0,0,0,0
4197,2016-03-17T22:18:55.576Z,1458064748,4893,0,0,13964,1458253131,s0-r7,GigabitEthernet0/0/0/3,3639856,133.0,1184105,0,0,0,0,0,0,1,127.0,0,0,0,0,0,0,20,2.0,0,0,0,0,0,2.0,0,0,10818,0,0,0,0,0
3,2016-03-17T22:19:03.898Z,1457449308,2084,0,0,4874,1458253135,s0-r6,GigabitEthernet0/0/0/7,3032368,0.0,252,0,0,0,11638,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,803804,0,0,0,0
17883,2016-03-17T22:19:03.898Z,1457449308,9240,0,0,41292,1458253135,s0-r6,GigabitEthernet0/0/0/5,25663319,60.0,42177061,0,0,0,0,0,0,68496,269.0,0,0,0,0,0,0,882,2.0,0,0,0,0,0,1.0,0,0,575294,8,0,0,0,0
17895,2016-03-17T22:19:03.898Z,1457449308,15471,0,0,61404,1458253135,s0-r6,GigabitEthernet0/0/0/4,7710107,62.0,7806924,0,0,0,28,0,0,2,54.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,1.0,0,0,78790,28,0,0,0,0
17895,2016-03-17T22:19:03.899Z,1457449308,2084,0,0,34800,1458253135,s0-r6,GigabitEthernet0/0/0/2,5212594,0.0,4900980,0,0,0,0,0,0,1,118.0,0,0,0,0,0,0,884,1.0,0,0,0,0,0,0.0,0,0,44999,38,0,0,0,0
0,2016-03-17T22:18:32.846Z,1458063695,0,0,0,0,1458253109,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
4225,2016-03-17T22:18:32.847Z,1458063706,4907,0,0,20711,1458253109,s0-r1,GigabitEthernet0/0/0/2,4018743,0.0,1573692,0,0,0,4,0,0,2,196.0,0,0,0,0,0,0,19,1.0,0,0,0,0,0,0.0,0,0,17550,49,0,0,0,0
17888,2016-03-17T22:18:33.850Z,1457449308,9239,0,0,28056,1458253105,s0-r6,GigabitEthernet0/0/0/6,5589900,264.0,6876566,0,0,0,8,0,0,66846,250.0,0,0,0,0,0,0,878,2.0,0,0,0,0,0,2.0,0,0,99374,8,0,0,0,0
17895,2016-03-17T22:18:33.851Z,1457449308,2084,0,0,34799,1458253105,s0-r6,GigabitEthernet0/0/0/2,5212476,324.0,4900980,0,0,0,8,0,0,1,127.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,3.0,0,0,44999,8,0,0,0,0
821,2016-03-17T22:18:25.461Z,1458146084,3540,0,0,286193,1458253099,s0-r2,GigabitEthernet0/0/0/4,78155970,1121586904.0,7813623068461,0,0,0,0,0,0,2,18009.0,0,0,0,0,0,0,2,32.0,0,0,0,0,0,741815.0,0,0,5167848715,0,0,0,0,0
2388,2016-03-17T22:18:25.461Z,1458146084,3541,0,0,16111,1458253099,s0-r2,GigabitEthernet0/0/0/2,3525391,0.0,1063514,0,0,0,45,0,0,2,0.0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0.0,0,0,12932,45,0,0,0,0
4197,2016-03-17T22:18:25.607Z,1458064748,4893,0,0,13962,1458253101,s0-r7,GigabitEthernet0/0/0/3,3639729,269.0,1183972,0,0,0,0,0,0,1,245.0,0,0,0,0,0,0,20,2.0,0,0,0,0,0,2.0,0,0,10816,16,0,0,0,0
4201,2016-03-17T22:18:25.607Z,1458064748,4895,0,0,13970,1458253101,s0-r7,GigabitEthernet0/0/0/2,3640211,269.0,21278136,0,0,0,0,0,0,1,363.0,0,0,0,0,0,0,25,3.0,0,0,0,0,0,2.0,0,0,24122,21,0,0,0,0
4048,2016-03-17T22:18:58.387Z,1458241850,5377,0,0,8703,1458253137,s0-r4,GigabitEthernet0/0/0/0,6353428,5058.0,2242920,0,0,0,1,0,0,2,16236.0,0,0,0,0,0,0,0,21.0,0,0,0,0,0,10.0,0,0,4843,1,0,0,0,0
254,2016-03-17T22:18:58.387Z,1458241850,0,0,0,13021,1458253137,s0-r4,GigabitEthernet0/0/0/2,6700678,1137512888.0,412248602396,0,0,0,1,0,0,1,17936.0,0,0,0,0,0,0,60,33.0,0,0,0,0,0,752329.0,0,0,272653743,1,0,0,0,0
339,2016-03-17T22:18:46.038Z,1458194456,994,0,0,14713,1458253124,s0-r5,GigabitEthernet0/0/0/3,1229140,133.0,187140,0,0,0,6,0,0,2,3019.0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,2.0,0,0,2532,21,0,0,0,0
4061,2016-03-17T22:19:28.382Z,1458241850,5392,0,0,8727,1458253167,s0-r4,GigabitEthernet0/0/0/0,6370057,7107.0,2250027,0,0,0,1,0,0,2,16629.0,0,0,0,0,0,0,0,24.0,0,0,0,0,0,16.0,0,0,4859,1,0,0,0,0
0,2016-03-17T22:19:28.383Z,1458241869,0,0,0,0,1458253164,s0-r4,GigabitEthernet0/0/0/4.100,0,0.0,46,0,0,0,4294967295,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,11298,0,0,0,0
127101,2016-03-17T22:19:32.844Z,1458063706,25464,0,0,262612,1458253169,s0-r1,GigabitEthernet0/0/0/0,50446630,16641.0,128307035,0,0,0,5,0,0,2,5511.0,0,0,0,0,0,0,21,14.0,0,0,0,0,0,24.0,0,0,504912,5,0,0,0,0
67210,2016-03-17T22:19:32.844Z,1458063706,83681,0,0,303859,1458253169,s0-r1,GigabitEthernet0/0/0/3,112085192,4998.0,37184064,0,0,0,5,0,0,1,14694.0,0,0,0,0,0,0,19,18.0,0,0,0,0,0,9.0,0,0,67230,5,0,0,0,0
17896,2016-03-17T22:19:33.851Z,1457449308,15472,0,0,61408,1458253165,s0-r6,GigabitEthernet0/0/0/4,7710437,377.0,7807301,0,0,0,0,0,0,2,330.0,0,0,0,0,0,0,882,4.0,0,0,0,0,0,4.0,0,0,78794,0,0,0,0,0
17894,2016-03-17T22:19:33.851Z,1457449308,2291,0,0,9264399494,1458253165,s0-r6,GigabitEthernet0/0/0/3,14006033720796,18024.0,13327591258,0,0,0,0,0,0,2,1117373173.0,0,0,0,0,0,0,892,739031.0,0,0,0,0,0,33.0,0,0,10216263,0,0,0,0,0
0,2016-03-17T22:20:32.902Z,1458063695,0,0,0,0,1458253229,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
17898,2016-03-17T22:20:33.906Z,1457449308,15473,0,0,61410,1458253225,s0-r6,GigabitEthernet0/0/0/4,7710659,309.0,7807672,0,0,0,0,0,0,2,168.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,2.0,0,0,78797,13,0,0,0,0
17895,2016-03-17T22:20:33.906Z,1457449308,2292,0,0,9265894436,1458253225,s0-r6,GigabitEthernet0/0/0/3,14008293988386,18024.0,13327626982,0,0,0,0,0,0,2,1126283703.0,0,0,0,0,0,0,892,744929.0,0,0,0,0,0,33.0,0,0,10216326,0,0,0,0,0
17898,2016-03-17T22:20:33.906Z,1457449308,2084,0,0,34804,1458253225,s0-r6,GigabitEthernet0/0/0/2,5212848,442.0,4901746,0,0,0,8,0,0,1,127.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,4.0,0,0,45006,8,0,0,0,0
17896,2016-03-17T22:20:33.906Z,1457449308,2084,0,0,431501,1458253225,s0-r6,GigabitEthernet0/0/0/1,182984730,3495.0,23660871,0,0,0,8,0,0,1,127.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,47.0,0,0,76288,0,0,0,0,0
339,2016-03-17T22:20:15.984Z,1458194456,0,0,0,60366,1458253214,s0-r5,GigabitEthernet0/0/0/5,34662968,1121320410.0,4048370194026,0,0,0,0,0,0,2,17742.0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,741615.0,0,0,2677495519,0,0,0,0,0
336,2016-03-17T22:20:15.984Z,1458194456,996,0,0,3338,1458253214,s0-r5,GigabitEthernet0/0/0/4,376318,0.0,186760,0,0,0,11,0,0,2,309.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0.0,0,0,2529,51,0,0,0,0
337,2016-03-17T22:20:15.984Z,1458194456,998,0,0,7124,1458253214,s0-r5,GigabitEthernet0/0/0/1,586199,0.0,392490,0,0,0,21,0,0,2,118.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0,6126,41,0,0,0,0
17887,2016-03-17T22:19:55.032Z,1457449288,2084,0,0,614189,1458253187,s0-r3,GigabitEthernet0/0/0/0,143816956,1082796750.0,13951684695532,0,0,0,2,0,0,10,25912.0,0,0,0,0,0,0,884,134.0,0,0,0,0,0,716200.0,0,0,9227786083,2,0,0,0,0
2,2016-03-17T22:19:55.467Z,1458146084,1757,0,0,3144,1458253189,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,11693,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,107095,0,0,0,0
2391,2016-03-17T22:19:55.468Z,1458146084,0,0,0,5521644719,1458253189,s0-r2,GigabitEthernet0/0/0/3,8348720696440,17896.0,63057900,0,0,0,0,0,0,2,2418625440.0,0,0,0,0,0,0,0,1599620.0,0,0,0,0,0,31.0,0,0,112373,0,0,0,0,0
2,2016-03-17T22:19:55.620Z,1458064748,1757,0,0,3147,1458253191,s0-r7,GigabitEthernet0/0/0/7,2489243,0.0,182,0,0,0,11689,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,188429,0,0,0,0
0,2016-03-17T22:20:02.853Z,1458063695,0,0,0,0,1458253199,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
4234,2016-03-17T22:20:02.854Z,1458063706,1757,0,0,22677,1458253199,s0-r1,GigabitEthernet0/0/0/5,3688651,314.0,1873641,0,0,0,44,0,0,2,0.0,0,0,0,0,0,0,21,0.0,0,0,0,0,0,2.0,0,0,22700,22,0,0,0,0
